"site","nsamps","nsubs","repl","hab_woody","hab_grass","rich.tot","rich.pif","rich.for"
1,13,7,29,1,1,61,13,11
1,14,1,29,1,1,45,8,6
1,14,2,29,1,1,53,10,11
1,14,3,29,1,1,56,11,10
1,14,4,29,1,1,61,12,10
1,14,5,29,1,1,59,12,11
1,14,6,29,1,1,60,11,12
1,14,7,29,1,1,60,13,11
1,15,1,29,1,1,45,9,9
1,15,2,29,1,1,51,9,10
1,15,3,29,1,1,54,9,10
1,15,4,29,1,1,59,11,11
1,15,5,29,1,1,58,11,12
1,15,6,29,1,1,56,11,11
1,15,7,29,1,1,62,13,12
1,16,1,29,1,1,45,6,7
1,16,2,29,1,1,52,10,9
1,16,3,29,1,1,57,9,10
1,16,4,29,1,1,56,10,10
1,16,5,29,1,1,61,13,11
1,16,6,29,1,1,60,11,11
1,16,7,29,1,1,62,11,12
1,17,1,29,1,1,48,8,7
1,17,2,29,1,1,54,10,10
1,17,3,29,1,1,55,10,11
1,17,4,29,1,1,61,12,12
1,17,5,29,1,1,63,12,12
1,17,6,29,1,1,61,12,12
1,17,7,29,1,1,63,12,12
1,18,1,29,1,1,47,9,8
1,18,2,29,1,1,54,10,10
1,18,3,29,1,1,57,11,11
1,18,4,29,1,1,59,11,11
1,18,5,29,1,1,60,12,11
1,18,6,29,1,1,60,11,12
1,18,7,29,1,1,64,13,12
1,19,1,29,1,1,47,10,6
1,19,2,29,1,1,50,9,10
1,19,3,29,1,1,59,11,10
1,19,4,29,1,1,56,11,11
1,19,5,29,1,1,59,12,11
1,19,6,29,1,1,63,12,12
2,1,1,29,0,1,27,3,5
2,1,2,29,1,0,18,1,4
2,1,3,29,0,1,29,3,5
2,1,4,29,1,0,26,3,7
2,1,5,29,0,1,36,1,8
2,1,6,29,1,0,31,3,4
2,2,1,29,0,1,33,2,7
2,2,2,29,1,0,26,2,6
2,2,3,29,1,1,38,4,9
2,2,4,29,0,1,43,5,10
2,2,5,29,1,1,39,4,8
2,2,6,29,1,1,47,7,6
2,3,1,29,1,1,35,5,7
2,3,2,29,1,1,35,4,6
2,3,3,29,1,1,38,5,6
2,3,4,29,1,1,46,8,10
2,3,5,29,1,1,48,8,9
2,3,6,29,1,1,49,7,9
2,4,1,29,1,1,38,6,6
2,4,2,29,1,1,41,7,8
2,4,3,29,1,1,48,6,12
2,4,4,29,1,1,50,9,8
2,4,5,29,1,0,45,7,8
2,4,6,29,1,1,53,10,8
2,5,1,29,1,1,33,5,7
2,5,2,29,1,1,45,6,12
2,5,3,29,1,1,43,6,8
2,5,4,29,1,1,49,6,8
2,5,5,29,1,1,50,7,11
2,5,6,29,1,1,55,10,8
2,6,1,29,1,1,36,7,4
2,6,2,29,1,1,47,9,8
2,6,3,29,1,1,44,7,8
2,6,4,29,1,1,52,8,11
2,6,5,29,1,1,59,11,12
2,6,6,29,1,1,56,10,9
2,7,1,29,1,1,39,9,4
2,7,2,29,1,1,54,10,11
2,7,3,29,1,1,53,7,11
2,7,4,29,1,1,56,10,11
2,7,5,29,1,1,55,8,12
2,7,6,29,1,1,56,10,9
2,8,1,29,1,1,43,7,9
2,8,2,29,1,1,46,4,8
2,8,3,29,1,1,52,8,10
2,8,4,29,1,1,54,9,11
2,8,5,29,1,1,57,10,11
2,9,1,29,1,1,41,5,8
2,9,2,29,1,1,52,9,11
2,9,3,29,1,1,54,10,11
2,9,4,29,1,1,55,10,11
2,9,5,29,1,1,59,10,12
2,10,1,29,1,1,44,7,9
2,10,2,29,1,1,49,9,9
2,10,3,29,1,1,54,10,10
2,10,4,29,1,1,55,10,10
2,10,5,29,1,1,56,10,12
2,11,1,29,1,1,48,8,10
2,11,2,29,1,1,52,9,11
2,11,3,29,1,1,58,10,12
2,11,4,29,1,1,56,10,12
2,11,5,29,1,1,60,9,12
2,12,1,29,1,1,43,8,9
2,12,2,29,1,1,53,8,10
2,12,3,29,1,1,59,11,11
2,12,4,29,1,1,59,11,12
2,12,5,29,1,1,62,11,12
2,13,1,29,1,1,46,7,9
2,13,2,29,1,1,52,10,10
2,13,3,29,1,1,58,8,10
2,13,4,29,1,1,59,11,12
2,13,5,29,1,1,62,11,12
3,1,1,29,1,0,18,1,2
3,1,2,29,1,0,30,3,5
3,1,3,29,1,0,17,1,2
3,1,4,29,1,0,24,2,3
3,1,5,29,1,0,33,3,7
3,1,6,29,1,0,38,4,7
3,1,7,29,1,0,38,4,9
3,1,8,29,1,0,32,3,4
3,2,1,29,1,0,14,1,4
3,2,2,29,1,0,25,1,3
3,2,3,29,1,0,39,4,10
3,2,4,29,1,0,36,2,6
3,2,5,29,1,0,39,3,8
3,2,6,29,1,0,44,4,10
3,2,7,29,1,0,44,5,9
3,2,8,29,1,0,51,8,10
3,3,1,29,1,0,36,4,7
3,3,2,29,1,0,36,2,9
3,3,3,29,1,0,37,4,6
3,3,4,29,1,0,49,8,9
3,3,5,29,1,0,49,7,9
3,3,6,29,1,0,48,6,10
3,3,7,29,1,0,54,8,10
3,3,8,29,1,0,54,8,10
3,4,1,29,1,0,38,5,7
3,4,2,29,1,0,40,3,7
3,4,3,29,1,0,45,5,9
3,4,4,29,1,0,52,8,11
3,4,5,29,1,0,53,7,11
3,4,6,29,1,0,53,7,12
3,4,7,29,1,0,52,8,10
3,5,1,29,1,0,28,2,6
3,5,2,29,1,0,42,4,8
3,5,3,29,1,0,47,6,8
3,5,4,29,1,0,52,7,12
3,5,5,29,1,0,57,7,11
3,5,6,29,1,0,59,8,11
3,5,7,29,1,0,57,8,10
3,6,1,29,1,0,42,6,9
3,6,2,29,1,0,48,8,9
3,6,3,29,1,0,50,7,11
3,6,4,29,1,0,50,6,9
3,6,5,29,1,0,59,9,12
3,6,6,29,1,0,58,8,11
3,6,7,29,1,0,58,9,12
4,1,1,29,0,1,21,3,2
4,1,2,29,1,0,26,1,5
4,1,3,29,1,0,13,1,3
4,1,4,29,0,1,26,6,3
4,1,5,29,1,0,24,2,3
4,1,6,29,0,1,28,7,4
4,1,7,29,1,0,37,4,8
4,1,8,29,1,0,40,4,8
4,1,9,29,1,0,40,4,8
4,2,1,29,1,0,24,3,4
4,2,2,29,1,1,28,4,3
4,2,3,29,1,1,39,8,6
4,2,4,29,1,1,39,7,6
4,2,5,29,1,0,48,8,8
4,2,6,29,1,1,39,6,8
4,2,7,29,1,1,45,7,7
4,2,8,29,1,1,46,9,8
4,2,9,29,1,0,46,5,9
4,3,1,29,1,1,36,5,6
4,3,2,29,1,1,42,6,10
4,3,3,29,1,1,50,8,8
4,3,4,29,1,1,50,9,10
4,3,5,29,1,0,44,4,9
4,3,6,29,1,0,45,6,10
4,3,7,29,1,0,47,7,9
4,3,8,29,1,1,53,9,9
4,3,9,29,1,1,55,10,9
4,4,1,29,1,1,29,6,4
4,4,2,29,1,1,41,6,8
4,4,3,29,1,1,46,8,9
4,4,4,29,1,1,50,7,11
4,4,5,29,1,1,56,10,11
4,4,6,29,1,1,47,9,7
4,4,7,29,1,1,54,11,8
4,4,8,29,1,1,48,8,10
4,5,1,29,1,1,32,5,8
4,5,2,29,1,1,39,7,7
4,5,3,29,1,1,49,8,9
4,5,4,29,1,1,51,8,8
4,5,5,29,1,1,54,10,10
4,5,6,29,1,0,55,10,10
4,5,7,29,1,1,56,9,10
4,5,8,29,1,1,57,11,9
4,6,1,29,1,1,38,6,7
4,6,2,29,1,1,46,8,10
4,6,3,29,1,1,53,10,10
4,6,4,29,1,1,53,10,11
4,6,5,29,1,1,55,9,10
4,6,6,29,1,1,57,8,11
4,6,7,29,1,1,59,11,12
4,6,8,29,1,1,56,11,10
4,7,1,29,1,1,43,7,6
4,7,2,29,1,1,46,9,7
4,7,3,29,1,1,57,11,10
4,7,4,29,1,1,57,10,10
4,7,5,29,1,1,56,11,10
4,7,6,29,1,1,60,11,12
4,7,7,29,1,1,62,11,11
4,7,8,29,1,1,61,12,11
4,8,1,29,1,1,42,4,9
4,8,2,29,1,1,48,9,10
4,8,3,29,1,1,52,9,11
4,8,4,29,1,1,57,11,10
4,8,5,29,1,1,60,12,11
4,8,6,29,1,1,60,11,10
4,8,7,29,1,1,60,12,11
4,8,8,29,1,1,61,12,10
4,9,1,29,1,1,46,8,10
4,9,2,29,1,1,50,8,10
4,9,3,29,1,1,55,10,11
4,9,4,29,1,1,56,10,9
4,9,5,29,1,1,59,11,10
4,9,6,29,1,1,64,13,12
4,9,7,29,1,1,62,12,12
4,9,8,29,1,1,64,13,12
1,1,1,30,1,0,4,0,1
1,1,2,30,1,0,18,0,3
1,1,3,30,1,0,27,3,3
1,1,4,30,1,0,27,4,7
1,1,5,30,1,0,34,4,6
1,1,6,30,1,0,32,5,6
1,1,7,30,1,0,38,4,8
1,1,8,30,1,0,40,4,8
1,2,1,30,0,1,25,5,2
1,2,2,30,1,1,27,4,5
1,2,3,30,1,0,24,7,3
1,2,4,30,1,0,21,0,5
1,2,5,30,1,0,43,6,9
1,2,6,30,1,0,37,4,8
1,2,7,30,1,0,43,5,9
1,2,8,30,1,0,34,3,4
1,3,1,30,1,0,33,3,6
1,3,2,30,1,0,36,5,7
1,3,3,30,1,0,39,6,8
1,3,4,30,1,0,40,6,8
1,3,5,30,1,0,47,8,11
1,3,6,30,1,0,40,8,6
1,3,7,30,1,0,46,6,10
1,3,8,30,1,0,42,4,8
1,4,1,30,1,1,27,3,6
1,4,2,30,1,1,33,6,6
1,4,3,30,1,0,39,7,7
1,4,4,30,1,1,47,8,8
1,4,5,30,1,1,38,5,9
1,4,6,30,1,1,51,9,9
1,4,7,30,1,0,54,9,11
1,4,8,30,1,0,48,7,9
1,5,1,30,1,0,28,3,5
1,5,2,30,1,0,40,6,7
1,5,3,30,1,0,43,7,7
1,5,4,30,1,1,47,5,9
1,5,5,30,1,0,48,10,7
1,5,6,30,1,0,52,8,11
1,5,7,30,1,0,48,7,11
1,5,8,30,1,0,50,7,9
1,6,1,30,1,0,32,2,8
1,6,2,30,1,1,46,6,9
1,6,3,30,1,1,44,7,9
1,6,4,30,1,1,51,9,11
1,6,5,30,1,0,50,8,10
1,6,6,30,1,0,53,8,11
1,6,7,30,1,1,61,13,12
1,7,1,30,1,1,37,5,5
1,7,2,30,1,0,38,4,10
1,7,3,30,1,1,51,8,9
1,7,4,30,1,1,54,9,11
1,7,5,30,1,0,46,7,8
1,7,6,30,1,1,57,12,11
1,7,7,30,1,0,59,11,12
1,8,1,30,1,1,38,5,6
1,8,2,30,1,1,46,8,9
1,8,3,30,1,1,48,8,8
1,8,4,30,1,1,51,9,9
1,8,5,30,1,0,54,10,11
1,8,6,30,1,1,51,8,11
1,8,7,30,1,1,59,10,12
1,9,1,30,1,1,37,6,5
1,9,2,30,1,0,46,7,9
1,9,3,30,1,1,49,7,11
1,9,4,30,1,1,50,9,11
1,9,5,30,1,1,50,8,10
1,9,6,30,1,1,50,9,9
1,9,7,30,1,1,61,11,12
1,10,1,30,1,1,38,5,8
1,10,2,30,1,0,47,5,9
1,10,3,30,1,1,53,11,8
1,10,4,30,1,1,56,11,10
1,10,5,30,1,1,56,10,11
1,10,6,30,1,1,53,11,10
1,10,7,30,1,1,57,12,11
1,11,1,30,1,1,41,8,7
1,11,2,30,1,1,46,8,9
1,11,3,30,1,1,54,10,9
1,11,4,30,1,0,56,11,11
1,11,5,30,1,0,55,10,11
1,11,6,30,1,1,56,10,11
1,11,7,30,1,1,56,11,12
1,12,1,30,1,0,40,5,8
1,12,2,30,1,1,50,9,10
1,12,3,30,1,1,57,11,11
1,12,4,30,1,1,53,9,11
1,12,5,30,1,0,57,11,11
1,12,6,30,1,1,61,13,12
1,12,7,30,1,1,58,11,12
1,13,1,30,1,1,39,8,7
1,13,2,30,1,0,51,10,10
1,13,3,30,1,1,56,8,11
1,13,4,30,1,1,58,10,10
1,13,5,30,1,1,59,12,12
1,13,6,30,1,1,62,11,12
1,13,7,30,1,1,60,12,12
1,14,1,30,1,1,46,7,10
1,14,2,30,1,1,49,7,11
1,14,3,30,1,1,51,9,11
1,14,4,30,1,1,59,11,10
1,14,5,30,1,1,58,11,12
1,14,6,30,1,1,61,13,12
1,14,7,30,1,1,62,13,12
1,15,1,30,1,1,48,9,7
1,15,2,30,1,0,49,8,10
1,15,3,30,1,1,56,11,11
1,15,4,30,1,1,56,9,11
1,15,5,30,1,1,59,12,12
1,15,6,30,1,1,60,13,11
1,15,7,30,1,1,62,12,12
1,16,1,30,1,1,46,8,9
1,16,2,30,1,1,54,10,9
1,16,3,30,1,1,56,12,11
1,16,4,30,1,1,57,10,12
1,16,5,30,1,1,61,12,12
1,16,6,30,1,1,60,12,10
1,16,7,30,1,1,60,12,12
1,17,1,30,1,1,45,6,9
1,17,2,30,1,1,51,8,10
1,17,3,30,1,1,59,12,10
1,17,4,30,1,1,57,11,12
1,17,5,30,1,1,58,11,11
1,17,6,30,1,1,64,13,12
1,17,7,30,1,1,64,13,12
1,18,1,30,1,1,46,7,9
1,18,2,30,1,1,51,10,10
1,18,3,30,1,1,52,9,11
1,18,4,30,1,1,59,12,11
1,18,5,30,1,1,60,12,11
1,18,6,30,1,1,61,12,11
1,18,7,30,1,1,64,13,12
1,19,1,30,1,1,49,8,10
1,19,2,30,1,1,54,10,11
1,19,3,30,1,1,54,9,10
1,19,4,30,1,1,61,12,12
1,19,5,30,1,1,62,12,12
1,19,6,30,1,1,63,13,11
2,1,1,30,1,0,15,1,3
2,1,2,30,1,0,25,3,2
2,1,3,30,1,0,20,2,0
2,1,4,30,0,1,33,4,6
2,1,5,30,1,0,23,4,2
2,1,6,30,0,1,35,4,7
2,2,1,30,1,0,22,2,3
2,2,2,30,1,1,39,5,7
2,2,3,30,1,0,34,5,9
2,2,4,30,1,1,38,3,7
2,2,5,30,1,0,34,4,4
2,2,6,30,1,1,45,5,9
2,3,1,30,1,1,31,5,4
2,3,2,30,1,1,38,4,6
2,3,3,30,1,0,39,4,7
2,3,4,30,1,1,42,7,6
2,3,5,30,1,1,45,6,8
2,3,6,30,1,1,50,9,6
2,4,1,30,1,1,30,3,4
2,4,2,30,1,1,38,6,4
2,4,3,30,1,1,56,9,11
2,4,4,30,1,1,47,7,9
2,4,5,30,1,1,49,6,8
2,4,6,30,1,1,54,8,9
2,5,1,30,1,1,35,4,6
2,5,2,30,1,1,44,6,8
2,5,3,30,1,1,48,7,10
2,5,4,30,1,1,49,7,11
2,5,5,30,1,1,57,10,10
2,5,6,30,1,1,54,9,9
2,6,1,30,1,1,38,4,8
2,6,2,30,1,1,46,6,9
2,6,3,30,1,1,52,9,11
2,6,4,30,1,1,52,9,10
2,6,5,30,1,1,52,9,10
2,6,6,30,1,1,54,10,9
2,7,1,30,1,1,41,7,8
2,7,2,30,1,1,45,7,8
2,7,3,30,1,1,52,8,11
2,7,4,30,1,1,51,8,11
2,7,5,30,1,1,55,10,11
2,7,6,30,1,1,56,10,9
2,8,1,30,1,1,45,7,8
2,8,2,30,1,1,47,9,7
2,8,3,30,1,1,54,9,11
2,8,4,30,1,1,56,10,11
2,8,5,30,1,1,55,9,10
2,9,1,30,1,1,41,6,8
2,9,2,30,1,1,49,7,8
2,9,3,30,1,1,49,8,10
2,9,4,30,1,1,57,10,10
2,9,5,30,1,1,58,10,10
2,10,1,30,1,1,44,6,10
2,10,2,30,1,1,47,8,11
2,10,3,30,1,1,55,9,10
2,10,4,30,1,1,56,10,10
2,10,5,30,1,1,55,9,11
2,11,1,30,1,1,47,8,8
2,11,2,30,1,1,54,11,10
2,11,3,30,1,1,56,11,12
2,11,4,30,1,1,54,10,9
2,11,5,30,1,1,60,11,12
2,12,1,30,1,1,47,8,7
2,12,2,30,1,1,54,9,10
2,12,3,30,1,1,56,10,11
2,12,4,30,1,1,58,10,11
2,12,5,30,1,1,60,11,12
2,13,1,30,1,1,46,6,8
2,13,2,30,1,1,52,9,8
2,13,3,30,1,1,58,10,12
2,13,4,30,1,1,59,11,11
2,13,5,30,1,1,61,10,12
3,1,1,30,1,0,21,2,4
3,1,2,30,1,0,26,1,6
3,1,3,30,1,0,29,1,6
3,1,4,30,1,0,29,3,6
3,1,5,30,1,0,36,6,4
3,1,6,30,1,0,39,4,6
3,1,7,30,1,0,30,3,4
3,1,8,30,1,0,32,3,4
3,2,1,30,1,0,19,1,6
3,2,2,30,1,0,33,5,4
3,2,3,30,1,0,44,6,8
3,2,4,30,1,0,45,6,7
3,2,5,30,1,0,39,4,7
3,2,6,30,1,0,41,4,8
3,2,7,30,1,0,50,8,8
3,2,8,30,1,0,51,8,10
3,3,1,30,1,0,24,1,2
3,3,2,30,1,0,42,6,7
3,3,3,30,1,0,41,5,7
3,3,4,30,1,0,47,5,10
3,3,5,30,1,0,49,7,10
3,3,6,30,1,0,51,7,11
3,3,7,30,1,0,47,6,9
3,3,8,30,1,0,54,8,10
3,4,1,30,1,0,38,4,5
3,4,2,30,1,0,42,7,7
3,4,3,30,1,0,49,6,9
3,4,4,30,1,0,51,6,9
3,4,5,30,1,0,54,7,11
3,4,6,30,1,0,56,9,12
3,4,7,30,1,0,55,7,12
3,5,1,30,1,0,38,3,6
3,5,2,30,1,0,41,3,9
3,5,3,30,1,0,43,5,9
3,5,4,30,1,0,49,5,10
3,5,5,30,1,0,55,8,10
3,5,6,30,1,0,58,9,11
3,5,7,30,1,0,59,9,12
3,6,1,30,1,0,37,4,7
3,6,2,30,1,0,45,5,8
3,6,3,30,1,0,48,6,9
3,6,4,30,1,0,50,7,10
3,6,5,30,1,0,54,9,10
3,6,6,30,1,0,59,9,12
3,6,7,30,1,0,60,9,12
4,1,1,30,0,1,17,4,2
4,1,2,30,1,0,13,0,4
4,1,3,30,1,0,33,3,6
4,1,4,30,1,0,33,3,6
4,1,5,30,1,0,36,3,8
4,1,6,30,1,0,39,5,7
4,1,7,30,1,0,20,2,5
4,1,8,30,1,0,44,7,7
4,1,9,30,1,0,32,2,6
4,2,1,30,1,1,32,6,5
4,2,2,30,1,0,33,5,5
4,2,3,30,1,1,36,4,8
4,2,4,30,1,0,43,6,7
4,2,5,30,1,1,41,6,6
4,2,6,30,1,0,46,7,10
4,2,7,30,1,1,50,9,8
4,2,8,30,0,1,44,8,6
4,2,9,30,1,1,48,7,8
4,3,1,30,1,1,28,3,5
4,3,2,30,1,1,36,3,6
4,3,3,30,1,0,48,8,7
4,3,4,30,1,1,43,6,9
4,3,5,30,1,1,49,8,10
4,3,6,30,1,1,47,7,9
4,3,7,30,1,1,52,10,9
4,3,8,30,1,1,50,9,9
4,3,9,30,1,1,55,10,9
4,4,1,30,1,1,35,5,7
4,4,2,30,1,1,42,6,8
4,4,3,30,1,1,44,9,8
4,4,4,30,1,1,45,10,7
4,4,5,30,1,1,52,9,9
4,4,6,30,1,0,54,9,10
4,4,7,30,1,1,54,9,11
4,4,8,30,1,1,60,12,11
4,5,1,30,1,1,33,3,7
4,5,2,30,1,1,41,8,8
4,5,3,30,1,1,49,8,11
4,5,4,30,1,1,51,9,10
4,5,5,30,1,1,53,8,12
4,5,6,30,1,1,58,12,11
4,5,7,30,1,1,61,12,11
4,5,8,30,1,1,56,9,10
4,6,1,30,1,1,36,7,6
4,6,2,30,1,1,41,4,9
4,6,3,30,1,1,51,8,8
4,6,4,30,1,1,50,8,9
4,6,5,30,1,1,57,10,11
4,6,6,30,1,1,56,10,10
4,6,7,30,1,1,59,11,11
4,6,8,30,1,1,59,11,10
4,7,1,30,1,1,47,9,7
4,7,2,30,1,1,51,10,9
4,7,3,30,1,1,51,9,8
4,7,4,30,1,1,56,12,7
4,7,5,30,1,1,59,11,11
4,7,6,30,1,1,58,11,10
4,7,7,30,1,1,60,11,10
4,7,8,30,1,1,60,12,12
4,8,1,30,1,1,40,7,8
4,8,2,30,1,1,50,6,10
4,8,3,30,1,1,53,9,10
4,8,4,30,1,1,58,10,11
4,8,5,30,1,1,57,10,10
4,8,6,30,1,1,60,12,12
4,8,7,30,1,1,62,13,11
4,8,8,30,1,1,61,12,12
4,9,1,30,1,1,43,7,9
4,9,2,30,1,1,52,10,10
4,9,3,30,1,1,54,11,10
4,9,4,30,1,1,60,12,10
4,9,5,30,1,1,60,11,10
4,9,6,30,1,1,63,13,11
4,9,7,30,1,1,63,13,12
4,9,8,30,1,1,63,12,12
1,1,1,31,1,0,7,0,2
1,1,2,31,1,0,25,3,5
1,1,3,31,1,0,26,6,3
1,1,4,31,1,0,33,4,6
1,1,5,31,1,0,35,4,7
1,1,6,31,1,0,26,2,2
1,1,7,31,1,0,36,4,7
1,1,8,31,1,0,40,4,8
1,2,1,31,1,0,22,1,4
1,2,2,31,1,0,29,4,7
1,2,3,31,1,1,33,4,5
1,2,4,31,1,0,34,3,7
1,2,5,31,1,0,37,4,5
1,2,6,31,1,0,45,8,10
1,2,7,31,1,0,32,3,4
1,2,8,31,1,0,42,6,8
1,3,1,31,1,0,21,2,4
1,3,2,31,1,0,33,6,4
1,3,3,31,1,0,34,4,4
1,3,4,31,1,1,39,6,8
1,3,5,31,1,1,46,7,8
1,3,6,31,1,0,50,8,11
1,3,7,31,1,1,38,6,10
1,3,8,31,1,0,49,7,9
1,4,1,31,1,1,32,3,7
1,4,2,31,1,1,35,4,6
1,4,3,31,1,1,45,7,7
1,4,4,31,1,0,38,6,5
1,4,5,31,1,0,39,8,8
1,4,6,31,1,1,44,5,9
1,4,7,31,1,1,43,6,11
1,4,8,31,1,0,49,7,9
1,5,1,31,1,1,37,7,6
1,5,2,31,1,0,38,7,7
1,5,3,31,1,1,40,4,7
1,5,4,31,1,0,48,8,9
1,5,5,31,1,0,41,7,8
1,5,6,31,1,1,59,11,12
1,5,7,31,1,0,54,10,10
1,5,8,31,1,0,50,7,9
1,6,1,31,1,1,31,5,4
1,6,2,31,1,1,36,2,9
1,6,3,31,1,1,41,7,8
1,6,4,31,1,0,46,6,9
1,6,5,31,1,1,52,9,10
1,6,6,31,1,0,54,10,10
1,6,7,31,1,1,49,5,9
1,7,1,31,1,0,35,5,7
1,7,2,31,1,0,41,5,9
1,7,3,31,1,1,46,7,9
1,7,4,31,1,1,51,10,10
1,7,5,31,1,0,51,8,11
1,7,6,31,1,0,51,9,8
1,7,7,31,1,1,53,9,12
1,8,1,31,1,1,35,5,8
1,8,2,31,1,1,46,6,8
1,8,3,31,1,0,47,9,10
1,8,4,31,1,0,50,8,9
1,8,5,31,1,1,52,7,10
1,8,6,31,1,0,54,10,10
1,8,7,31,1,1,58,10,11
1,9,1,31,1,1,34,5,6
1,9,2,31,1,1,46,8,8
1,9,3,31,1,0,52,11,11
1,9,4,31,1,0,55,10,12
1,9,5,31,1,0,55,8,9
1,9,6,31,1,1,58,11,11
1,9,7,31,1,1,55,11,9
1,10,1,31,1,1,41,6,6
1,10,2,31,1,1,50,8,11
1,10,3,31,1,1,48,6,11
1,10,4,31,1,1,47,7,9
1,10,5,31,1,0,53,11,11
1,10,6,31,1,1,54,11,9
1,10,7,31,1,0,55,11,11
1,11,1,31,1,1,40,7,5
1,11,2,31,1,1,48,7,9
1,11,3,31,1,1,53,11,10
1,11,4,31,1,1,53,9,11
1,11,5,31,1,1,52,8,10
1,11,6,31,1,1,56,10,11
1,11,7,31,1,1,55,11,9
1,12,1,31,1,0,41,9,9
1,12,2,31,1,1,50,9,10
1,12,3,31,1,1,51,9,10
1,12,4,31,1,0,54,10,11
1,12,5,31,1,1,58,11,11
1,12,6,31,1,1,60,12,11
1,12,7,31,1,1,56,11,11
1,13,1,31,1,1,44,7,9
1,13,2,31,1,1,49,9,6
1,13,3,31,1,0,53,10,9
1,13,4,31,1,0,57,11,11
1,13,5,31,1,1,56,9,10
1,13,6,31,1,1,60,11,12
1,13,7,31,1,1,64,13,12
1,14,1,31,1,1,38,6,7
1,14,2,31,1,1,53,9,10
1,14,3,31,1,1,55,10,9
1,14,4,31,1,1,56,10,11
1,14,5,31,1,1,62,12,11
1,14,6,31,1,1,62,11,11
1,14,7,31,1,1,59,12,11
1,15,1,31,1,1,42,5,10
1,15,2,31,1,1,50,9,10
1,15,3,31,1,0,55,9,11
1,15,4,31,1,1,53,9,11
1,15,5,31,1,1,60,13,11
1,15,6,31,1,1,55,11,11
1,15,7,31,1,1,63,13,12
1,16,1,31,1,1,43,8,7
1,16,2,31,1,1,46,6,10
1,16,3,31,1,1,56,11,10
1,16,4,31,1,1,59,12,10
1,16,5,31,1,1,62,12,12
1,16,6,31,1,1,61,13,11
1,16,7,31,1,1,62,13,12
1,17,1,31,1,1,47,8,10
1,17,2,31,1,1,47,7,9
1,17,3,31,1,1,57,11,11
1,17,4,31,1,1,58,10,10
1,17,5,31,1,1,60,13,11
1,17,6,31,1,1,61,13,12
1,17,7,31,1,1,64,13,12
1,18,1,31,1,1,47,8,10
1,18,2,31,1,1,53,10,10
1,18,3,31,1,1,52,10,10
1,18,4,31,1,1,56,11,10
1,18,5,31,1,1,63,13,11
1,18,6,31,1,1,62,12,12
1,18,7,31,1,1,64,13,12
1,19,1,31,1,1,48,8,8
1,19,2,31,1,1,55,9,11
1,19,3,31,1,1,55,10,10
1,19,4,31,1,1,58,11,12
1,19,5,31,1,1,62,12,11
1,19,6,31,1,1,61,12,11
2,1,1,31,0,1,13,2,2
2,1,2,31,1,0,19,2,3
2,1,3,31,0,1,31,2,7
2,1,4,31,0,1,31,3,6
2,1,5,31,0,1,43,7,6
2,1,6,31,0,1,43,7,6
2,2,1,31,0,1,26,2,5
2,2,2,31,0,1,33,3,8
2,2,3,31,1,0,35,5,7
2,2,4,31,1,1,40,7,7
2,2,5,31,1,1,35,5,6
2,2,6,31,1,1,47,7,6
2,3,1,31,1,1,29,6,3
2,3,2,31,1,0,34,5,7
2,3,3,31,1,1,42,5,10
2,3,4,31,1,1,47,9,9
2,3,5,31,1,1,50,9,8
2,3,6,31,1,1,51,9,8
2,4,1,31,1,0,30,5,6
2,4,2,31,1,1,40,6,7
2,4,3,31,0,1,47,7,9
2,4,4,31,1,1,50,8,11
2,4,5,31,1,1,44,6,10
2,4,6,31,1,1,47,7,9
2,5,1,31,1,1,31,4,6
2,5,2,31,1,1,39,6,5
2,5,3,31,1,1,47,7,9
2,5,4,31,1,1,52,9,10
2,5,5,31,1,1,52,9,10
2,5,6,31,1,1,52,9,9
2,6,1,31,1,1,37,5,7
2,6,2,31,1,1,49,8,8
2,6,3,31,1,1,48,7,9
2,6,4,31,1,1,55,9,10
2,6,5,31,1,1,57,10,12
2,6,6,31,1,1,54,10,9
2,7,1,31,1,1,38,8,5
2,7,2,31,1,1,46,6,8
2,7,3,31,1,1,51,9,12
2,7,4,31,1,1,53,10,10
2,7,5,31,1,1,56,10,10
2,7,6,31,1,1,56,10,9
2,8,1,31,1,1,42,7,8
2,8,2,31,1,1,50,8,9
2,8,3,31,1,1,51,7,10
2,8,4,31,1,1,55,10,10
2,8,5,31,1,1,55,9,9
2,9,1,31,1,1,38,5,8
2,9,2,31,1,1,51,9,10
2,9,3,31,1,1,56,11,10
2,9,4,31,1,1,59,10,12
2,9,5,31,1,1,56,11,10
2,10,1,31,1,1,40,5,6
2,10,2,31,1,1,49,7,9
2,10,3,31,1,1,57,11,12
2,10,4,31,1,1,58,10,10
2,10,5,31,1,1,62,11,12
2,11,1,31,1,1,44,8,8
2,11,2,31,1,1,51,10,10
2,11,3,31,1,1,58,11,11
2,11,4,31,1,1,58,10,12
2,11,5,31,1,1,57,10,11
2,12,1,31,1,1,44,6,9
2,12,2,31,1,1,50,9,10
2,12,3,31,1,1,58,10,12
2,12,4,31,1,1,58,10,11
2,12,5,31,1,1,62,11,12
2,13,1,31,1,1,42,7,7
2,13,2,31,1,1,51,10,10
2,13,3,31,1,1,58,10,12
2,13,4,31,1,1,60,9,12
2,13,5,31,1,1,61,11,12
3,1,1,31,1,0,12,0,2
3,1,2,31,1,0,26,1,5
3,1,3,31,1,0,31,1,7
