"","site","nsamps","nsubs","repl","hab_woody","hab_grass","rich.tot","rich.pif","rich.for"
"8685",1,12,5,85,1,1,50,7,12
"8686",1,12,5,86,1,0,48,7,11
"8687",1,12,5,87,1,1,49,7,10
"8688",1,12,5,88,1,1,50,8,12
"8689",1,12,5,89,1,1,49,6,11
"8690",1,12,5,90,1,1,47,6,11
"8691",1,12,5,91,1,1,49,5,10
"8692",1,12,5,92,1,1,47,6,10
"8693",1,12,5,93,1,1,47,6,11
"8694",1,12,5,94,1,0,50,8,12
"8695",1,12,5,95,1,1,49,6,12
"8696",1,12,5,96,1,1,48,5,10
"8697",1,12,5,97,1,1,47,6,10
"8698",1,12,5,98,1,1,50,7,11
"8699",1,12,5,99,1,1,48,8,12
"8700",1,12,5,100,1,1,48,6,10
"8701",1,12,6,1,1,0,53,8,12
"8702",1,12,6,2,1,1,48,6,12
"8703",1,12,6,3,1,1,50,6,11
"8704",1,12,6,4,1,1,52,8,12
"8705",1,12,6,5,1,1,47,5,10
"8706",1,12,6,6,1,1,51,8,12
"8707",1,12,6,7,1,1,52,8,12
"8708",1,12,6,8,1,1,51,8,11
"8709",1,12,6,9,1,1,51,8,11
"8710",1,12,6,10,1,1,51,7,12
"8711",1,12,6,11,1,1,49,7,11
"8712",1,12,6,12,1,1,51,6,11
"8713",1,12,6,13,1,1,50,6,10
"8714",1,12,6,14,1,1,49,7,10
"8715",1,12,6,15,1,1,48,8,11
"8716",1,12,6,16,1,1,50,7,12
"8717",1,12,6,17,1,1,49,6,12
"8718",1,12,6,18,1,1,50,7,10
"8719",1,12,6,19,1,1,47,5,11
"8720",1,12,6,20,1,1,50,7,12
"8721",1,12,6,21,1,1,50,7,12
"8722",1,12,6,22,1,1,49,7,12
"8723",1,12,6,23,1,0,50,8,11
"8724",1,12,6,24,1,1,46,5,10
"8725",1,12,6,25,1,1,51,7,12
"8726",1,12,6,26,1,1,48,7,12
"8727",1,12,6,27,1,1,51,6,11
"8728",1,12,6,28,1,1,51,6,11
"8729",1,12,6,29,1,0,50,7,12
"8730",1,12,6,30,1,1,49,7,12
"8731",1,12,6,31,1,1,46,5,10
"8732",1,12,6,32,1,1,49,8,11
"8733",1,12,6,33,1,1,49,8,11
"8734",1,12,6,34,1,1,50,7,11
"8735",1,12,6,35,1,1,52,8,12
"8736",1,12,6,36,1,0,47,4,10
"8737",1,12,6,37,1,1,49,6,11
"8738",1,12,6,38,1,1,48,5,10
"8739",1,12,6,39,1,1,51,8,12
"8740",1,12,6,40,1,1,51,7,10
"8741",1,12,6,41,1,1,50,7,11
"8742",1,12,6,42,1,0,48,7,9
"8743",1,12,6,43,1,1,46,5,11
"8744",1,12,6,44,1,1,49,5,11
"8745",1,12,6,45,1,1,50,8,11
"8746",1,12,6,46,1,1,49,5,11
"8747",1,12,6,47,1,1,50,8,12
"8748",1,12,6,48,1,1,50,7,11
"8749",1,12,6,49,1,1,50,7,12
"8750",1,12,6,50,1,1,46,7,11
"8751",1,12,6,51,1,1,51,8,11
"8752",1,12,6,52,1,0,51,7,12
"8753",1,12,6,53,1,1,50,8,12
"8754",1,12,6,54,1,1,51,8,11
"8755",1,12,6,55,1,1,50,7,10
"8756",1,12,6,56,1,1,50,8,11
"8757",1,12,6,57,1,0,50,7,10
"8758",1,12,6,58,1,1,47,7,10
"8759",1,12,6,59,1,1,49,6,10
"8760",1,12,6,60,1,1,49,7,11
"8761",1,12,6,61,1,1,48,6,11
"8762",1,12,6,62,1,1,48,7,11
"8763",1,12,6,63,1,1,49,7,11
"8764",1,12,6,64,1,1,46,6,11
"8765",1,12,6,65,1,1,45,7,9
"8766",1,12,6,66,1,1,49,7,11
"8767",1,12,6,67,1,1,48,6,11
"8768",1,12,6,68,1,1,49,6,11
"8769",1,12,6,69,1,1,49,7,11
"8770",1,12,6,70,1,1,50,7,10
"8771",1,12,6,71,1,1,49,6,10
"8772",1,12,6,72,1,1,48,7,11
"8773",1,12,6,73,1,1,50,7,11
"8774",1,12,6,74,1,1,50,7,12
"8775",1,12,6,75,1,1,49,7,9
"8776",1,12,6,76,1,1,50,7,10
"8777",1,12,6,77,1,1,51,8,12
"8778",1,12,6,78,1,1,48,7,10
"8779",1,12,6,79,1,1,50,7,12
"8780",1,12,6,80,1,0,50,8,12
"8781",1,12,6,81,1,1,47,7,11
"8782",1,12,6,82,1,1,49,7,11
"8783",1,12,6,83,1,1,47,5,10
"8784",1,12,6,84,1,1,50,7,11
"8785",1,12,6,85,1,1,49,5,11
"8786",1,12,6,86,1,1,47,7,11
"8787",1,12,6,87,1,0,53,8,12
"8788",1,12,6,88,1,1,48,7,11
"8789",1,12,6,89,1,1,47,7,11
"8790",1,12,6,90,1,1,47,8,10
"8791",1,12,6,91,1,1,51,7,12
"8792",1,12,6,92,1,1,48,8,11
"8793",1,12,6,93,1,1,48,6,12
"8794",1,12,6,94,1,1,50,7,12
"8795",1,12,6,95,1,1,49,7,11
"8796",1,12,6,96,1,1,48,8,12
"8797",1,12,6,97,1,1,48,8,10
"8798",1,12,6,98,1,1,48,5,11
"8799",1,12,6,99,1,1,46,6,10
"8800",1,12,6,100,1,1,51,8,12
"8801",1,12,7,1,1,1,53,8,12
"8802",1,12,7,2,1,1,49,6,10
"8803",1,12,7,3,1,1,51,8,12
"8804",1,12,7,4,1,1,49,8,11
"8805",1,12,7,5,1,1,51,7,12
"8806",1,12,7,6,1,1,49,8,11
"8807",1,12,7,7,1,1,51,6,12
"8808",1,12,7,8,1,1,49,6,10
"8809",1,12,7,9,1,1,52,7,11
"8810",1,12,7,10,1,1,50,8,12
"8811",1,12,7,11,1,1,50,8,11
"8812",1,12,7,12,1,0,50,7,12
"8813",1,12,7,13,1,1,50,6,10
"8814",1,12,7,14,1,1,51,7,11
"8815",1,12,7,15,1,1,51,6,11
"8816",1,12,7,16,1,1,48,6,9
"8817",1,12,7,17,1,1,50,8,12
"8818",1,12,7,18,1,1,52,8,12
"8819",1,12,7,19,1,0,49,6,11
"8820",1,12,7,20,1,1,49,8,11
"8821",1,12,7,21,1,1,52,8,12
"8822",1,12,7,22,1,1,50,8,11
"8823",1,12,7,23,1,0,52,8,12
"8824",1,12,7,24,1,1,51,8,11
"8825",1,12,7,25,1,1,50,6,10
"8826",1,12,7,26,1,1,51,8,11
"8827",1,12,7,27,1,0,51,8,12
"8828",1,12,7,28,1,1,50,6,11
"8829",1,12,7,29,1,1,52,8,12
"8830",1,12,7,30,1,1,52,8,12
"8831",1,12,7,31,1,1,50,8,11
"8832",1,12,7,32,1,1,53,8,12
"8833",1,12,7,33,1,1,50,6,12
"8834",1,12,7,34,1,0,51,6,12
"8835",1,12,7,35,1,1,52,7,11
"8836",1,12,7,36,1,1,50,7,11
"8837",1,12,7,37,1,1,48,7,9
"8838",1,12,7,38,1,1,50,8,11
"8839",1,12,7,39,1,1,50,7,12
"8840",1,12,7,40,1,1,49,6,10
"8841",1,12,7,41,1,0,51,6,11
"8842",1,12,7,42,1,1,51,7,11
"8843",1,12,7,43,1,1,50,8,12
"8844",1,12,7,44,1,1,48,7,10
"8845",1,12,7,45,1,1,52,8,12
"8846",1,12,7,46,1,1,50,7,12
"8847",1,12,7,47,1,1,50,7,10
"8848",1,12,7,48,1,0,48,7,11
"8849",1,12,7,49,1,0,51,7,12
"8850",1,12,7,50,1,1,52,8,12
"8851",1,12,7,51,1,1,52,8,12
"8852",1,12,7,52,1,1,49,7,11
"8853",1,12,7,53,1,1,49,7,11
"8854",1,12,7,54,1,0,48,6,11
"8855",1,12,7,55,1,1,49,7,11
"8856",1,12,7,56,1,1,49,7,9
"8857",1,12,7,57,1,1,49,6,10
"8858",1,12,7,58,1,1,50,7,12
"8859",1,12,7,59,1,1,51,8,12
"8860",1,12,7,60,1,1,51,8,12
"8861",1,12,7,61,1,1,53,8,12
"8862",1,12,7,62,1,1,48,6,11
"8863",1,12,7,63,1,1,52,8,12
"8864",1,12,7,64,1,1,49,7,9
"8865",1,12,7,65,1,1,50,7,12
"8866",1,12,7,66,1,1,52,7,11
"8867",1,12,7,67,1,1,50,7,10
"8868",1,12,7,68,1,1,51,8,12
"8869",1,12,7,69,1,1,48,6,10
"8870",1,12,7,70,1,1,48,6,10
"8871",1,12,7,71,1,1,50,6,11
"8872",1,12,7,72,1,1,48,7,9
"8873",1,12,7,73,1,1,49,6,10
"8874",1,12,7,74,1,1,48,6,9
"8875",1,12,7,75,1,1,49,8,11
"8876",1,12,7,76,1,1,52,7,12
"8877",1,12,7,77,1,1,50,7,10
"8878",1,12,7,78,1,0,51,7,12
"8879",1,12,7,79,1,1,50,8,11
"8880",1,12,7,80,1,1,49,6,10
"8881",1,12,7,81,1,1,50,6,11
"8882",1,12,7,82,1,1,50,7,12
"8883",1,12,7,83,1,1,52,8,12
"8884",1,12,7,84,1,1,51,8,12
"8885",1,12,7,85,1,1,51,7,12
"8886",1,12,7,86,1,1,49,6,10
"8887",1,12,7,87,1,1,49,6,11
"8888",1,12,7,88,1,0,53,8,12
"8889",1,12,7,89,1,1,49,7,11
"8890",1,12,7,90,1,1,48,5,10
"8891",1,12,7,91,1,1,52,8,12
"8892",1,12,7,92,1,1,49,6,10
"8893",1,12,7,93,1,1,50,8,12
"8894",1,12,7,94,1,1,50,7,10
"8895",1,12,7,95,1,0,51,6,11
"8896",1,12,7,96,1,0,50,7,12
"8897",1,12,7,97,1,1,49,6,12
"8898",1,12,7,98,1,1,50,6,11
"8899",1,12,7,99,1,1,50,7,12
"8900",1,12,7,100,1,1,47,7,8
"8901",1,13,1,1,1,1,39,6,9
"8902",1,13,1,2,1,1,38,4,9
"8903",1,13,1,3,1,1,37,4,9
"8904",1,13,1,4,1,1,41,5,10
"8905",1,13,1,5,1,1,38,3,9
"8906",1,13,1,6,1,1,41,5,9
"8907",1,13,1,7,1,1,35,5,8
"8908",1,13,1,8,1,1,35,4,7
"8909",1,13,1,9,1,1,40,4,8
"8910",1,13,1,10,1,1,37,5,8
"8911",1,13,1,11,1,0,35,3,8
"8912",1,13,1,12,1,0,40,5,10
"8913",1,13,1,13,1,1,34,3,8
"8914",1,13,1,14,1,0,39,5,7
"8915",1,13,1,15,1,1,35,3,8
"8916",1,13,1,16,1,1,38,6,6
"8917",1,13,1,17,1,0,36,4,8
"8918",1,13,1,18,1,1,36,4,9
"8919",1,13,1,19,1,1,37,3,9
"8920",1,13,1,20,1,1,37,3,7
"8921",1,13,1,21,1,1,36,3,8
"8922",1,13,1,22,1,0,39,4,10
"8923",1,13,1,23,1,1,41,6,9
"8924",1,13,1,24,1,1,39,5,8
"8925",1,13,1,25,1,1,37,4,8
"8926",1,13,1,26,1,1,39,4,9
"8927",1,13,1,27,1,1,37,6,6
"8928",1,13,1,28,1,1,37,4,8
"8929",1,13,1,29,1,1,39,5,9
"8930",1,13,1,30,1,1,33,5,7
"8931",1,13,1,31,1,1,39,5,9
"8932",1,13,1,32,1,1,36,3,8
"8933",1,13,1,33,1,1,39,6,8
"8934",1,13,1,34,1,1,35,3,8
"8935",1,13,1,35,1,1,38,4,8
"8936",1,13,1,36,1,1,32,4,7
"8937",1,13,1,37,1,1,39,4,8
"8938",1,13,1,38,1,1,35,5,5
"8939",1,13,1,39,1,1,36,3,9
"8940",1,13,1,40,1,1,33,3,6
"8941",1,13,1,41,1,1,32,4,6
"8942",1,13,1,42,1,1,37,3,9
"8943",1,13,1,43,1,1,38,4,8
"8944",1,13,1,44,1,1,43,5,9
"8945",1,13,1,45,1,1,35,2,7
"8946",1,13,1,46,1,0,38,3,9
"8947",1,13,1,47,1,1,37,3,9
"8948",1,13,1,48,1,1,35,3,9
"8949",1,13,1,49,1,1,38,4,8
"8950",1,13,1,50,1,1,38,4,7
"8951",1,13,1,51,1,1,36,5,9
"8952",1,13,1,52,1,1,37,4,5
"8953",1,13,1,53,1,1,35,4,7
"8954",1,13,1,54,1,0,36,4,7
"8955",1,13,1,55,1,1,32,4,7
"8956",1,13,1,56,1,1,35,3,9
"8957",1,13,1,57,1,0,34,5,7
"8958",1,13,1,58,1,1,34,2,8
"8959",1,13,1,59,1,1,36,5,8
"8960",1,13,1,60,1,1,35,3,6
"8961",1,13,1,61,1,1,38,4,8
"8962",1,13,1,62,1,1,38,5,8
"8963",1,13,1,63,1,1,37,4,8
"8964",1,13,1,64,1,1,39,4,8
"8965",1,13,1,65,1,1,37,3,9
"8966",1,13,1,66,1,1,37,5,9
"8967",1,13,1,67,1,1,36,4,8
"8968",1,13,1,68,1,1,40,5,8
"8969",1,13,1,69,1,0,36,4,9
"8970",1,13,1,70,1,0,34,5,8
"8971",1,13,1,71,1,1,37,6,7
"8972",1,13,1,72,1,1,36,5,8
"8973",1,13,1,73,1,1,34,3,5
"8974",1,13,1,74,1,1,35,4,8
"8975",1,13,1,75,1,1,39,4,9
"8976",1,13,1,76,1,0,36,3,8
"8977",1,13,1,77,1,1,42,6,8
"8978",1,13,1,78,1,1,35,3,9
"8979",1,13,1,79,1,1,41,4,9
"8980",1,13,1,80,1,1,39,5,8
"8981",1,13,1,81,1,1,36,4,8
"8982",1,13,1,82,1,1,35,5,6
"8983",1,13,1,83,1,1,36,4,7
"8984",1,13,1,84,1,1,40,5,8
"8985",1,13,1,85,1,1,38,4,10
"8986",1,13,1,86,1,0,32,4,8
"8987",1,13,1,87,1,1,37,5,9
"8988",1,13,1,88,1,1,37,5,7
"8989",1,13,1,89,1,1,36,3,8
"8990",1,13,1,90,1,1,36,3,8
"8991",1,13,1,91,1,1,39,3,10
"8992",1,13,1,92,1,1,38,5,9
"8993",1,13,1,93,1,1,34,6,7
"8994",1,13,1,94,1,1,33,6,5
"8995",1,13,1,95,1,1,36,4,9
"8996",1,13,1,96,1,1,38,5,6
"8997",1,13,1,97,1,1,36,5,7
"8998",1,13,1,98,1,1,39,4,9
"8999",1,13,1,99,1,1,36,3,9
"9000",1,13,1,100,1,1,40,5,9
"9001",1,13,2,1,1,1,41,6,8
"9002",1,13,2,2,1,1,44,7,10
"9003",1,13,2,3,1,1,46,6,11
"9004",1,13,2,4,1,1,42,6,9
"9005",1,13,2,5,1,1,44,4,10
"9006",1,13,2,6,1,1,41,4,9
"9007",1,13,2,7,1,1,41,5,9
"9008",1,13,2,8,1,1,43,6,9
"9009",1,13,2,9,1,1,43,4,9
"9010",1,13,2,10,1,1,40,5,8
"9011",1,13,2,11,1,1,45,6,10
"9012",1,13,2,12,1,1,43,4,9
"9013",1,13,2,13,1,1,41,5,10
"9014",1,13,2,14,1,1,39,4,9
"9015",1,13,2,15,1,1,41,6,10
"9016",1,13,2,16,1,1,44,6,9
"9017",1,13,2,17,1,1,43,5,9
"9018",1,13,2,18,1,1,40,6,10
"9019",1,13,2,19,1,1,42,6,8
"9020",1,13,2,20,1,1,40,3,9
"9021",1,13,2,21,1,1,45,5,11
"9022",1,13,2,22,1,1,42,6,10
"9023",1,13,2,23,1,1,43,6,9
"9024",1,13,2,24,1,1,44,6,9
"9025",1,13,2,25,1,1,41,4,9
"9026",1,13,2,26,1,1,39,4,7
"9027",1,13,2,27,1,1,42,6,9
"9028",1,13,2,28,1,1,44,5,10
"9029",1,13,2,29,1,1,41,5,8
"9030",1,13,2,30,1,0,44,6,10
"9031",1,13,2,31,1,1,39,4,6
"9032",1,13,2,32,1,1,42,6,10
"9033",1,13,2,33,1,1,42,6,9
"9034",1,13,2,34,1,1,44,3,10
"9035",1,13,2,35,1,0,43,4,8
"9036",1,13,2,36,1,1,43,5,11
"9037",1,13,2,37,1,1,40,5,8
"9038",1,13,2,38,1,1,41,4,8
"9039",1,13,2,39,1,1,42,4,10
"9040",1,13,2,40,1,1,42,5,8
"9041",1,13,2,41,1,1,39,5,7
"9042",1,13,2,42,1,0,43,5,10
"9043",1,13,2,43,1,1,41,5,10
"9044",1,13,2,44,1,1,45,7,10
"9045",1,13,2,45,1,1,46,7,12
"9046",1,13,2,46,1,1,42,3,9
"9047",1,13,2,47,1,1,44,7,9
"9048",1,13,2,48,1,0,39,4,9
"9049",1,13,2,49,1,1,44,6,10
"9050",1,13,2,50,1,1,42,6,10
"9051",1,13,2,51,1,1,45,6,10
"9052",1,13,2,52,1,0,44,5,8
"9053",1,13,2,53,1,1,42,6,9
"9054",1,13,2,54,1,0,43,5,10
"9055",1,13,2,55,1,1,42,5,8
"9056",1,13,2,56,1,1,45,6,10
"9057",1,13,2,57,1,1,44,6,10
"9058",1,13,2,58,1,1,40,5,9
"9059",1,13,2,59,1,1,42,5,9
"9060",1,13,2,60,1,1,44,6,10
"9061",1,13,2,61,1,1,43,6,10
"9062",1,13,2,62,1,1,45,6,10
"9063",1,13,2,63,1,1,47,6,11
"9064",1,13,2,64,1,1,42,4,9
"9065",1,13,2,65,1,1,42,6,9
"9066",1,13,2,66,1,1,42,3,10
"9067",1,13,2,67,1,1,42,4,8
"9068",1,13,2,68,1,1,42,4,9
"9069",1,13,2,69,1,1,42,5,9
"9070",1,13,2,70,1,1,43,5,10
"9071",1,13,2,71,1,1,43,6,9
"9072",1,13,2,72,1,1,45,5,10
"9073",1,13,2,73,1,0,40,4,9
"9074",1,13,2,74,1,0,43,5,9
"9075",1,13,2,75,1,1,45,6,11
"9076",1,13,2,76,1,1,46,6,9
"9077",1,13,2,77,1,1,43,5,10
"9078",1,13,2,78,1,1,46,5,12
"9079",1,13,2,79,1,1,43,5,8
"9080",1,13,2,80,1,1,43,6,9
"9081",1,13,2,81,1,1,48,6,10
"9082",1,13,2,82,1,1,42,4,9
"9083",1,13,2,83,1,1,44,6,10
"9084",1,13,2,84,1,1,42,4,10
"9085",1,13,2,85,1,1,43,4,11
"9086",1,13,2,86,1,1,43,5,9
"9087",1,13,2,87,1,1,39,5,6
"9088",1,13,2,88,1,1,41,4,10
"9089",1,13,2,89,1,1,43,4,10
"9090",1,13,2,90,1,1,44,5,9
"9091",1,13,2,91,1,1,41,5,10
"9092",1,13,2,92,1,1,40,4,10
"9093",1,13,2,93,1,1,45,6,10
"9094",1,13,2,94,1,1,39,3,8
"9095",1,13,2,95,1,1,41,3,8
"9096",1,13,2,96,1,1,41,6,10
"9097",1,13,2,97,1,1,46,6,10
"9098",1,13,2,98,1,1,47,7,9
"9099",1,13,2,99,1,1,43,5,9
"9100",1,13,2,100,1,1,40,6,7
"9101",1,13,3,1,1,1,44,5,10
"9102",1,13,3,2,1,1,44,5,9
"9103",1,13,3,3,1,1,48,6,10
"9104",1,13,3,4,1,1,45,7,11
"9105",1,13,3,5,1,0,44,5,9
"9106",1,13,3,6,1,1,48,7,10
"9107",1,13,3,7,1,1,48,6,10
"9108",1,13,3,8,1,1,43,4,11
"9109",1,13,3,9,1,1,44,4,10
"9110",1,13,3,10,1,1,47,6,10
"9111",1,13,3,11,1,1,44,6,8
"9112",1,13,3,12,1,1,47,7,10
"9113",1,13,3,13,1,1,46,7,9
"9114",1,13,3,14,1,1,47,6,10
"9115",1,13,3,15,1,1,47,7,9
"9116",1,13,3,16,1,1,42,5,9
"9117",1,13,3,17,1,1,45,7,9
"9118",1,13,3,18,1,1,49,8,11
"9119",1,13,3,19,1,0,45,7,11
"9120",1,13,3,20,1,1,45,5,10
"9121",1,13,3,21,1,1,45,6,10
"9122",1,13,3,22,1,1,43,5,10
"9123",1,13,3,23,1,1,43,6,10
"9124",1,13,3,24,1,1,45,6,10
"9125",1,13,3,25,1,1,46,6,10
"9126",1,13,3,26,1,1,47,6,10
"9127",1,13,3,27,1,1,48,7,11
"9128",1,13,3,28,1,1,46,6,11
"9129",1,13,3,29,1,1,48,7,11
"9130",1,13,3,30,1,1,49,6,11
"9131",1,13,3,31,1,0,44,6,9
"9132",1,13,3,32,1,1,47,6,10
"9133",1,13,3,33,1,1,44,4,11
"9134",1,13,3,34,1,0,42,4,11
"9135",1,13,3,35,1,1,42,6,9
"9136",1,13,3,36,1,1,47,7,11
"9137",1,13,3,37,1,1,45,6,9
"9138",1,13,3,38,1,1,45,6,10
"9139",1,13,3,39,1,1,44,5,10
"9140",1,13,3,40,1,0,47,6,9
"9141",1,13,3,41,1,1,47,6,10
"9142",1,13,3,42,1,1,44,4,10
"9143",1,13,3,43,1,1,45,7,10
"9144",1,13,3,44,1,1,48,7,11
"9145",1,13,3,45,1,1,45,6,8
"9146",1,13,3,46,1,1,48,7,10
"9147",1,13,3,47,1,1,45,6,10
"9148",1,13,3,48,1,1,46,6,10
"9149",1,13,3,49,1,1,45,5,10
"9150",1,13,3,50,1,1,48,7,10
"9151",1,13,3,51,1,1,43,3,10
"9152",1,13,3,52,1,1,43,5,11
"9153",1,13,3,53,1,1,46,6,10
"9154",1,13,3,54,1,1,44,5,11
"9155",1,13,3,55,1,1,44,5,10
"9156",1,13,3,56,1,1,48,6,11
"9157",1,13,3,57,1,1,43,6,10
"9158",1,13,3,58,1,1,45,6,10
"9159",1,13,3,59,1,1,44,6,10
"9160",1,13,3,60,1,1,44,7,10
"9161",1,13,3,61,1,1,43,4,10
"9162",1,13,3,62,1,1,44,5,10
"9163",1,13,3,63,1,1,45,7,9
"9164",1,13,3,64,1,1,48,7,10
"9165",1,13,3,65,1,1,48,6,10
"9166",1,13,3,66,1,1,47,6,11
"9167",1,13,3,67,1,1,46,6,11
"9168",1,13,3,68,1,1,45,5,10
"9169",1,13,3,69,1,1,47,6,10
"9170",1,13,3,70,1,0,48,7,11
"9171",1,13,3,71,1,1,46,6,11
"9172",1,13,3,72,1,1,44,5,10
"9173",1,13,3,73,1,1,45,7,10
"9174",1,13,3,74,1,1,47,6,12
"9175",1,13,3,75,1,1,50,8,10
"9176",1,13,3,76,1,1,45,6,8
"9177",1,13,3,77,1,1,44,6,10
"9178",1,13,3,78,1,1,45,7,9
"9179",1,13,3,79,1,1,47,6,10
"9180",1,13,3,80,1,1,46,5,10
"9181",1,13,3,81,1,1,46,5,10
"9182",1,13,3,82,1,1,43,5,9
"9183",1,13,3,83,1,1,46,5,10
"9184",1,13,3,84,1,1,45,8,11
"9185",1,13,3,85,1,1,46,6,9
"9186",1,13,3,86,1,1,44,7,10
"9187",1,13,3,87,1,1,46,6,10
"9188",1,13,3,88,1,0,44,6,9
"9189",1,13,3,89,1,1,47,6,9
"9190",1,13,3,90,1,1,44,6,9
"9191",1,13,3,91,1,1,45,7,9
"9192",1,13,3,92,1,1,45,6,9
"9193",1,13,3,93,1,1,45,5,9
"9194",1,13,3,94,1,1,45,6,10
"9195",1,13,3,95,1,1,46,6,10
"9196",1,13,3,96,1,1,46,6,10
"9197",1,13,3,97,1,1,45,7,10
"9198",1,13,3,98,1,1,43,5,10
"9199",1,13,3,99,1,1,51,8,12
"9200",1,13,3,100,1,1,46,6,11
"9201",1,13,4,1,1,1,46,6,11
"9202",1,13,4,2,1,1,49,7,11
"9203",1,13,4,3,1,1,48,7,11
"9204",1,13,4,4,1,1,47,7,11
"9205",1,13,4,5,1,1,47,5,9
"9206",1,13,4,6,1,1,48,6,12
"9207",1,13,4,7,1,1,48,6,11
"9208",1,13,4,8,1,1,45,6,9
"9209",1,13,4,9,1,1,45,5,9
"9210",1,13,4,10,1,1,49,6,11
"9211",1,13,4,11,1,1,47,6,10
"9212",1,13,4,12,1,1,46,6,12
"9213",1,13,4,13,1,1,48,6,12
"9214",1,13,4,14,1,1,45,5,9
"9215",1,13,4,15,1,0,47,5,11
"9216",1,13,4,16,1,1,44,6,10
"9217",1,13,4,17,1,1,48,7,10
"9218",1,13,4,18,1,0,48,7,10
"9219",1,13,4,19,1,1,47,6,10
"9220",1,13,4,20,1,1,46,6,9
"9221",1,13,4,21,1,1,46,5,10
"9222",1,13,4,22,1,1,46,5,10
"9223",1,13,4,23,1,1,49,8,11
"9224",1,13,4,24,1,1,47,7,9
"9225",1,13,4,25,1,1,47,6,9
"9226",1,13,4,26,1,1,49,7,11
"9227",1,13,4,27,1,1,45,6,9
"9228",1,13,4,28,1,0,46,6,10
"9229",1,13,4,29,1,1,47,6,11
"9230",1,13,4,30,1,1,50,6,10
"9231",1,13,4,31,1,0,49,8,11
"9232",1,13,4,32,1,1,46,6,9
"9233",1,13,4,33,1,1,46,7,10
"9234",1,13,4,34,1,1,49,7,12
"9235",1,13,4,35,1,1,47,5,10
"9236",1,13,4,36,1,1,46,6,10
"9237",1,13,4,37,1,1,48,7,9
"9238",1,13,4,38,1,1,44,5,9
"9239",1,13,4,39,1,1,50,8,12
"9240",1,13,4,40,1,1,46,6,9
"9241",1,13,4,41,1,1,44,5,11
"9242",1,13,4,42,1,1,45,6,11
"9243",1,13,4,43,1,1,47,5,10
"9244",1,13,4,44,1,1,49,6,10
"9245",1,13,4,45,1,1,49,8,11
"9246",1,13,4,46,1,1,43,5,10
"9247",1,13,4,47,1,1,48,7,12
"9248",1,13,4,48,1,0,49,7,11
"9249",1,13,4,49,1,1,49,7,11
"9250",1,13,4,50,1,1,47,6,10
"9251",1,13,4,51,1,1,48,7,10
"9252",1,13,4,52,1,1,48,6,10
"9253",1,13,4,53,1,1,47,7,9
"9254",1,13,4,54,1,1,50,8,12
"9255",1,13,4,55,1,1,49,6,11
"9256",1,13,4,56,1,1,46,6,9
"9257",1,13,4,57,1,1,45,7,11
"9258",1,13,4,58,1,1,49,6,11
"9259",1,13,4,59,1,1,49,6,12
"9260",1,13,4,60,1,1,46,7,10
"9261",1,13,4,61,1,1,48,6,10
"9262",1,13,4,62,1,1,46,6,10
"9263",1,13,4,63,1,1,48,7,11
"9264",1,13,4,64,1,1,49,7,11
"9265",1,13,4,65,1,1,46,6,9
"9266",1,13,4,66,1,1,45,7,10
"9267",1,13,4,67,1,1,47,5,10
"9268",1,13,4,68,1,1,49,6,10
"9269",1,13,4,69,1,1,45,6,9
"9270",1,13,4,70,1,1,43,4,9
"9271",1,13,4,71,1,1,47,6,10
"9272",1,13,4,72,1,1,46,5,10
"9273",1,13,4,73,1,1,47,6,11
"9274",1,13,4,74,1,1,44,6,9
"9275",1,13,4,75,1,1,45,6,10
"9276",1,13,4,76,1,1,46,5,9
"9277",1,13,4,77,1,1,48,7,11
"9278",1,13,4,78,1,1,46,6,10
"9279",1,13,4,79,1,1,49,7,11
"9280",1,13,4,80,1,1,45,6,11
"9281",1,13,4,81,1,0,43,5,10
"9282",1,13,4,82,1,1,45,5,11
"9283",1,13,4,83,1,0,49,7,11
"9284",1,13,4,84,1,1,46,6,11
"9285",1,13,4,85,1,1,43,5,9
"9286",1,13,4,86,1,1,47,6,11
"9287",1,13,4,87,1,1,47,5,10
"9288",1,13,4,88,1,1,45,6,9
"9289",1,13,4,89,1,1,47,7,11
"9290",1,13,4,90,1,1,46,6,10
"9291",1,13,4,91,1,1,45,7,9
"9292",1,13,4,92,1,1,47,6,10
"9293",1,13,4,93,1,1,48,5,11
"9294",1,13,4,94,1,1,49,7,12
"9295",1,13,4,95,1,1,47,6,10
"9296",1,13,4,96,1,1,47,8,10
"9297",1,13,4,97,1,1,50,5,11
"9298",1,13,4,98,1,1,47,7,11
"9299",1,13,4,99,1,1,47,8,11
"9300",1,13,4,100,1,1,44,6,10
"9301",1,13,5,1,1,0,47,6,11
"9302",1,13,5,2,1,1,49,6,12
"9303",1,13,5,3,1,1,49,8,12
"9304",1,13,5,4,1,1,48,6,11
"9305",1,13,5,5,1,1,51,6,11
"9306",1,13,5,6,1,1,48,6,10
"9307",1,13,5,7,1,1,49,7,10
"9308",1,13,5,8,1,1,50,8,11
"9309",1,13,5,9,1,1,50,8,11
"9310",1,13,5,10,1,1,51,8,11
"9311",1,13,5,11,1,1,50,7,11
"9312",1,13,5,12,1,1,50,8,12
"9313",1,13,5,13,1,1,49,6,11
"9314",1,13,5,14,1,1,51,8,12
"9315",1,13,5,15,1,1,52,7,11
"9316",1,13,5,16,1,1,49,7,11
"9317",1,13,5,17,1,1,51,8,12
"9318",1,13,5,18,1,1,47,6,11
